items,support,ordered_statistics,length
"frozenset({'애', '때'})",0.00011964012251148545,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'애', '때'}), confidence=0.00011964012251148545, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'애'}), confidence=0.018261504747991233, lift=3.6428869041911676), OrderedStatistic(items_base=frozenset({'애'}), items_add=frozenset({'때'}), confidence=0.02386634844868735, lift=3.6428869041911676)]",2
"frozenset({'에버랜드', '때'})",0.000131604134762634,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'에버랜드', '때'}), confidence=0.000131604134762634, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'에버랜드'}), confidence=0.02008765522279036, lift=3.235080104319286), OrderedStatistic(items_base=frozenset({'에버랜드'}), items_add=frozenset({'때'}), confidence=0.021194605009633914, lift=3.235080104319286)]",2
"frozenset({'여행', '때'})",0.00019381699846860644,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'여행', '때'}), confidence=0.00019381699846860644, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'여행'}), confidence=0.0295836376917458, lift=2.1185047745261145), OrderedStatistic(items_base=frozenset({'여행'}), items_add=frozenset({'때'}), confidence=0.013879369431117203, lift=2.1185047745261145)]",2
"frozenset({'예약', '때'})",0.00020338820826952528,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'예약', '때'}), confidence=0.00020338820826952528, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'예약'}), confidence=0.0310445580715851, lift=2.677841426063332), OrderedStatistic(items_base=frozenset({'예약'}), items_add=frozenset({'때'}), confidence=0.01754385964912281, lift=2.6778414260633325)]",2
"frozenset({'완료', '때'})",0.00012442572741194486,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'완료', '때'}), confidence=0.00012442572741194486, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'완료'}), confidence=0.01899196493791088, lift=0.9277758020866996), OrderedStatistic(items_base=frozenset({'완료'}), items_add=frozenset({'때'}), confidence=0.006078316773816482, lift=0.9277758020866997)]",2
"frozenset({'요', '때'})",0.00017467457886676877,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'요', '때'}), confidence=0.00017467457886676877, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'요'}), confidence=0.026661796932067203, lift=0.8978644781506466), OrderedStatistic(items_base=frozenset({'요'}), items_add=frozenset({'때'}), confidence=0.0058823529411764705, lift=0.8978644781506466)]",2
"frozenset({'이번', '때'})",0.00030627871362940275,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이번', '때'}), confidence=0.00030627871362940275, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'이번'}), confidence=0.046749452154857554, lift=7.204104367462415), OrderedStatistic(items_base=frozenset({'이번'}), items_add=frozenset({'때'}), confidence=0.0471976401179941, lift=7.204104367462415)]",2
"frozenset({'이용', '때'})",0.00017706738131699848,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이용', '때'}), confidence=0.00017706738131699848, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'이용'}), confidence=0.02702702702702703, lift=4.198934994474028), OrderedStatistic(items_base=frozenset({'이용'}), items_add=frozenset({'때'}), confidence=0.0275092936802974, lift=4.198934994474028)]",2
"frozenset({'이제', '때'})",0.00011964012251148545,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이제', '때'}), confidence=0.00011964012251148545, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'이제'}), confidence=0.018261504747991233, lift=7.496903795953336), OrderedStatistic(items_base=frozenset({'이제'}), items_add=frozenset({'때'}), confidence=0.04911591355599214, lift=7.496903795953336)]",2
"frozenset({'인증', '때'})",0.0004833460949464012,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'인증', '때'}), confidence=0.0004833460949464012, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'인증'}), confidence=0.07377647918188458, lift=0.8424225732156614), OrderedStatistic(items_base=frozenset({'인증'}), items_add=frozenset({'때'}), confidence=0.005519125683060109, lift=0.8424225732156613)]",2
"frozenset({'저', '때'})",0.00027756508422664624,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'때', '저'}), confidence=0.00027756508422664624, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'저'}), confidence=0.04236669101533966, lift=2.1574128803619774), OrderedStatistic(items_base=frozenset({'저'}), items_add=frozenset({'때'}), confidence=0.014134275618374558, lift=2.157412880361978)]",2
"frozenset({'저번', '때'})",0.00011006891271056662,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'저번', '때'}), confidence=0.00011006891271056662, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'저번'}), confidence=0.016800584368151936, lift=14.844186509805617), OrderedStatistic(items_base=frozenset({'저번'}), items_add=frozenset({'때'}), confidence=0.09725158562367864, lift=14.844186509805615)]",2
"frozenset({'정말', '때'})",0.00010049770290964777,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'때', '정말'}), confidence=0.00010049770290964777, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'정말'}), confidence=0.015339663988312635, lift=1.0344928794570947), OrderedStatistic(items_base=frozenset({'정말'}), items_add=frozenset({'때'}), confidence=0.006777472970792319, lift=1.034492879457095)]",2
"frozenset({'제', '때'})",0.00011485451761102603,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'제', '때'}), confidence=0.00011485451761102603, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'제'}), confidence=0.017531044558071585, lift=4.804310912596247), OrderedStatistic(items_base=frozenset({'제'}), items_add=frozenset({'때'}), confidence=0.031475409836065574, lift=4.804310912596247)]",2
"frozenset({'지금', '때'})",0.00011964012251148545,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'지금', '때'}), confidence=0.00011964012251148545, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'지금'}), confidence=0.018261504747991233, lift=2.942115676283923), OrderedStatistic(items_base=frozenset({'지금'}), items_add=frozenset({'때'}), confidence=0.01927525057825752, lift=2.9421156762839233)]",2
"frozenset({'진짜', '때'})",0.0002081738131699847,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'진짜', '때'}), confidence=0.0002081738131699847, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'진짜'}), confidence=0.03177501826150475, lift=1.5897779997423758), OrderedStatistic(items_base=frozenset({'진짜'}), items_add=frozenset({'때'}), confidence=0.010415419609721059, lift=1.5897779997423758)]",2
"frozenset({'처음', '때'})",0.0001292113323124043,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'때', '처음'}), confidence=0.0001292113323124043, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'처음'}), confidence=0.019722425127830533, lift=4.28621732159279), OrderedStatistic(items_base=frozenset({'처음'}), items_add=frozenset({'때'}), confidence=0.028081123244929798, lift=4.28621732159279)]",2
"frozenset({'추억', '때'})",0.00012442572741194486,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'때', '추억'}), confidence=0.00012442572741194486, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'추억'}), confidence=0.01899196493791088, lift=4.7641788636564915), OrderedStatistic(items_base=frozenset({'추억'}), items_add=frozenset({'때'}), confidence=0.031212484993997595, lift=4.7641788636564915)]",2
"frozenset({'크리스마스', '때'})",0.00011724732006125575,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'크리스마스', '때'}), confidence=0.00011724732006125575, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'크리스마스'}), confidence=0.01789627465303141, lift=11.87176365554744), OrderedStatistic(items_base=frozenset({'크리스마스'}), items_add=frozenset({'때'}), confidence=0.07777777777777778, lift=11.871763655547438)]",2
"frozenset({'해', '때'})",0.00011485451761102603,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'해', '때'}), confidence=0.00011485451761102603, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'해'}), confidence=0.017531044558071585, lift=2.792139535712377), OrderedStatistic(items_base=frozenset({'해'}), items_add=frozenset({'때'}), confidence=0.018292682926829267, lift=2.7921395357123764)]",2
"frozenset({'휴가', '때'})",0.0002488514548238897,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'휴가', '때'}), confidence=0.0002488514548238897, lift=1.0), OrderedStatistic(items_base=frozenset({'때'}), items_add=frozenset({'휴가'}), confidence=0.03798392987582176, lift=10.66817471351037), OrderedStatistic(items_base=frozenset({'휴가'}), items_add=frozenset({'때'}), confidence=0.06989247311827956, lift=10.66817471351037)]",2
"frozenset({'아이', '때문'})",0.0001052833078101072,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'아이', '때문'}), confidence=0.0001052833078101072, lift=1.0), OrderedStatistic(items_base=frozenset({'때문'}), items_add=frozenset({'아이'}), confidence=0.08239700374531836, lift=4.168929274242548), OrderedStatistic(items_base=frozenset({'아이'}), items_add=frozenset({'때문'}), confidence=0.005326876513317191, lift=4.168929274242548)]",2
"frozenset({'때문', '인증'})",0.00010289050535987749,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'때문', '인증'}), confidence=0.00010289050535987749, lift=1.0), OrderedStatistic(items_base=frozenset({'때문'}), items_add=frozenset({'인증'}), confidence=0.08052434456928839, lift=0.9194736088086614), OrderedStatistic(items_base=frozenset({'인증'}), items_add=frozenset({'때문'}), confidence=0.0011748633879781422, lift=0.9194736088086615)]",2
"frozenset({'코로나', '때문'})",0.00041874042879019906,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'코로나', '때문'}), confidence=0.00041874042879019906, lift=1.0), OrderedStatistic(items_base=frozenset({'때문'}), items_add=frozenset({'코로나'}), confidence=0.32771535580524347, lift=88.24665044982433), OrderedStatistic(items_base=frozenset({'코로나'}), items_add=frozenset({'때문'}), confidence=0.11275773195876289, lift=88.24665044982433)]",2
"frozenset({'땜', '코로나'})",0.0001339969372128637,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'땜', '코로나'}), confidence=0.0001339969372128637, lift=1.0), OrderedStatistic(items_base=frozenset({'땜'}), items_add=frozenset({'코로나'}), confidence=0.42748091603053434, lift=115.11135594554183), OrderedStatistic(items_base=frozenset({'코로나'}), items_add=frozenset({'땜'}), confidence=0.03608247422680413, lift=115.11135594554183)]",2
"frozenset({'라이브', '또'})",0.00016031776416539051,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '또'}), confidence=0.00016031776416539051, lift=1.0), OrderedStatistic(items_base=frozenset({'또'}), items_add=frozenset({'라이브'}), confidence=0.026961770623742456, lift=2.4463445894647085), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'또'}), confidence=0.014546244029526704, lift=2.446344589464708)]",2
"frozenset({'또', '방송'})",0.00033499234303215926,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'또', '방송'}), confidence=0.00033499234303215926, lift=1.0), OrderedStatistic(items_base=frozenset({'또'}), items_add=frozenset({'방송'}), confidence=0.05633802816901408, lift=3.0801659775502834), OrderedStatistic(items_base=frozenset({'방송'}), items_add=frozenset({'또'}), confidence=0.018315018315018316, lift=3.0801659775502834)]",2
"frozenset({'번', '또'})",0.00011964012251148545,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'번', '또'}), confidence=0.00011964012251148545, lift=1.0), OrderedStatistic(items_base=frozenset({'또'}), items_add=frozenset({'번'}), confidence=0.02012072434607646, lift=1.884125726800868), OrderedStatistic(items_base=frozenset({'번'}), items_add=frozenset({'또'}), confidence=0.01120322652924042, lift=1.8841257268008678)]",2
"frozenset({'아이', '또'})",0.0003325995405819296,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'아이', '또'}), confidence=0.0003325995405819296, lift=1.0), OrderedStatistic(items_base=frozenset({'또'}), items_add=frozenset({'아이'}), confidence=0.05593561368209256, lift=2.8300982651356077), OrderedStatistic(items_base=frozenset({'아이'}), items_add=frozenset({'또'}), confidence=0.016828087167070217, lift=2.8300982651356077)]",2
"frozenset({'예약', '또'})",0.00020338820826952528,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'예약', '또'}), confidence=0.00020338820826952528, lift=1.0), OrderedStatistic(items_base=frozenset({'또'}), items_add=frozenset({'예약'}), confidence=0.03420523138832998, lift=2.950474778495535), OrderedStatistic(items_base=frozenset({'예약'}), items_add=frozenset({'또'}), confidence=0.01754385964912281, lift=2.950474778495535)]",2
"frozenset({'오늘', '또'})",0.00016749617151607963,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'오늘', '또'}), confidence=0.00016749617151607963, lift=1.0), OrderedStatistic(items_base=frozenset({'또'}), items_add=frozenset({'오늘'}), confidence=0.02816901408450704, lift=2.78570619171727), OrderedStatistic(items_base=frozenset({'오늘'}), items_add=frozenset({'또'}), confidence=0.016564126833885473, lift=2.7857061917172703)]",2
"frozenset({'완료', '또'})",0.00014117534456355282,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'완료', '또'}), confidence=0.00014117534456355282, lift=1.0), OrderedStatistic(items_base=frozenset({'또'}), items_add=frozenset({'완료'}), confidence=0.023742454728370218, lift=1.1598418094775549), OrderedStatistic(items_base=frozenset({'완료'}), items_add=frozenset({'또'}), confidence=0.006896551724137931, lift=1.1598418094775549)]",2
"frozenset({'요', '또'})",0.0001076761102603369,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'요', '또'}), confidence=0.0001076761102603369, lift=1.0), OrderedStatistic(items_base=frozenset({'또'}), items_add=frozenset({'요'}), confidence=0.01810865191146881, lift=0.6098281874972639), OrderedStatistic(items_base=frozenset({'요'}), items_add=frozenset({'또'}), confidence=0.00362610797743755, lift=0.609828187497264)]",2
"frozenset({'이번', '또'})",0.0003134571209800919,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이번', '또'}), confidence=0.0003134571209800919, lift=1.0), OrderedStatistic(items_base=frozenset({'또'}), items_add=frozenset({'이번'}), confidence=0.05271629778672032, lift=8.123597039463922), OrderedStatistic(items_base=frozenset({'이번'}), items_add=frozenset({'또'}), confidence=0.04830383480825959, lift=8.123597039463922)]",2
"frozenset({'인증', '또'})",0.0007298047473200612,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'또', '인증'}), confidence=0.0007298047473200612, lift=1.0), OrderedStatistic(items_base=frozenset({'또'}), items_add=frozenset({'인증'}), confidence=0.12273641851106638, lift=1.4014755197853788), OrderedStatistic(items_base=frozenset({'인증'}), items_add=frozenset({'또'}), confidence=0.008333333333333333, lift=1.4014755197853788)]",2
"frozenset({'작년', '또'})",0.00016749617151607963,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'작년', '또'}), confidence=0.00016749617151607963, lift=1.0), OrderedStatistic(items_base=frozenset({'또'}), items_add=frozenset({'작년'}), confidence=0.02816901408450704, lift=23.830757826310084), OrderedStatistic(items_base=frozenset({'작년'}), items_add=frozenset({'또'}), confidence=0.14170040485829957, lift=23.830757826310084)]",2
"frozenset({'또', '저'})",0.000263208269525268,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'또', '저'}), confidence=0.000263208269525268, lift=1.0), OrderedStatistic(items_base=frozenset({'또'}), items_add=frozenset({'저'}), confidence=0.04426559356136821, lift=2.2541095237196296), OrderedStatistic(items_base=frozenset({'저'}), items_add=frozenset({'또'}), confidence=0.013403192396734495, lift=2.25410952371963)]",2
"frozenset({'저번', '또'})",0.00016749617151607963,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'저번', '또'}), confidence=0.00016749617151607963, lift=1.0), OrderedStatistic(items_base=frozenset({'또'}), items_add=frozenset({'저번'}), confidence=0.02816901408450704, lift=24.888783015216028), OrderedStatistic(items_base=frozenset({'저번'}), items_add=frozenset({'또'}), confidence=0.14799154334038053, lift=24.888783015216028)]",2
"frozenset({'주', '또'})",0.0001076761102603369,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'주', '또'}), confidence=0.0001076761102603369, lift=1.0), OrderedStatistic(items_base=frozenset({'또'}), items_add=frozenset({'주'}), confidence=0.01810865191146881, lift=8.72891327201966), OrderedStatistic(items_base=frozenset({'주'}), items_add=frozenset({'또'}), confidence=0.051903114186851215, lift=8.728913272019662)]",2
"frozenset({'진짜', '또'})",0.00010289050535987749,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'진짜', '또'}), confidence=0.00010289050535987749, lift=1.0), OrderedStatistic(items_base=frozenset({'또'}), items_add=frozenset({'진짜'}), confidence=0.017303822937625755, lift=0.8657504707401599), OrderedStatistic(items_base=frozenset({'진짜'}), items_add=frozenset({'또'}), confidence=0.005147851071471328, lift=0.8657504707401599)]",2
"frozenset({'또', '추가'})",0.00012203292496171516,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'또', '추가'}), confidence=0.00012203292496171516, lift=1.0), OrderedStatistic(items_base=frozenset({'또'}), items_add=frozenset({'추가'}), confidence=0.020523138832997986, lift=2.8542529720753804), OrderedStatistic(items_base=frozenset({'추가'}), items_add=frozenset({'또'}), confidence=0.01697171381031614, lift=2.854252972075381)]",2
"frozenset({'라드', '모리'})",0.00015313935681470137,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라드', '모리'}), confidence=0.00015313935681470137, lift=1.0), OrderedStatistic(items_base=frozenset({'라드'}), items_add=frozenset({'모리'}), confidence=0.888888888888889, lift=5159.506172839507), OrderedStatistic(items_base=frozenset({'모리'}), items_add=frozenset({'라드'}), confidence=0.888888888888889, lift=5159.506172839507)]",2
"frozenset({'레', '라라'})",0.00028235068912710565,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'레', '라라'}), confidence=0.00028235068912710565, lift=1.0), OrderedStatistic(items_base=frozenset({'라라'}), items_add=frozenset({'레'}), confidence=0.5339366515837104, lift=861.5552333199392), OrderedStatistic(items_base=frozenset({'레'}), items_add=frozenset({'라라'}), confidence=0.4555984555984556, lift=861.5552333199391)]",2
"frozenset({'아트', '라벨'})",0.00016031776416539051,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'아트', '라벨'}), confidence=0.00016031776416539051, lift=1.0), OrderedStatistic(items_base=frozenset({'라벨'}), items_add=frozenset({'아트'}), confidence=0.9710144927536233, lift=3220.685530250748), OrderedStatistic(items_base=frozenset({'아트'}), items_add=frozenset({'라벨'}), confidence=0.5317460317460317, lift=3220.6855302507474)]",2
"frozenset({'라스', '라테'})",0.0006125574272588055,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라스', '라테'}), confidence=0.0006125574272588055, lift=1.0), OrderedStatistic(items_base=frozenset({'라스'}), items_add=frozenset({'라테'}), confidence=0.6481012658227848, lift=1041.7480038948395), OrderedStatistic(items_base=frozenset({'라테'}), items_add=frozenset({'라스'}), confidence=0.9846153846153847, lift=1041.7480038948395)]",2
"frozenset({'리솜', '라스'})",0.0001339969372128637,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'리솜', '라스'}), confidence=0.0001339969372128637, lift=1.0), OrderedStatistic(items_base=frozenset({'라스'}), items_add=frozenset({'리솜'}), confidence=0.14177215189873418, lift=379.80395975332686), OrderedStatistic(items_base=frozenset({'리솜'}), items_add=frozenset({'라스'}), confidence=0.358974358974359, lift=379.80395975332686)]",2
"frozenset({'스플', '라스'})",0.00028235068912710565,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라스', '스플'}), confidence=0.00028235068912710565, lift=1.0), OrderedStatistic(items_base=frozenset({'라스'}), items_add=frozenset({'스플'}), confidence=0.29873417721518986, lift=904.6883140708127), OrderedStatistic(items_base=frozenset({'스플'}), items_add=frozenset({'라스'}), confidence=0.8550724637681159, lift=904.6883140708127)]",2
"frozenset({'라운드', '선셋'})",0.00015553215926493108,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라운드', '선셋'}), confidence=0.00015553215926493108, lift=1.0), OrderedStatistic(items_base=frozenset({'라운드'}), items_add=frozenset({'선셋'}), confidence=0.3217821782178218, lift=759.7695362756615), OrderedStatistic(items_base=frozenset({'선셋'}), items_add=frozenset({'라운드'}), confidence=0.36723163841807904, lift=759.7695362756614)]",2
"frozenset({'플레이', '라운드'})",0.000131604134762634,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'플레이', '라운드'}), confidence=0.000131604134762634, lift=1.0), OrderedStatistic(items_base=frozenset({'라운드'}), items_add=frozenset({'플레이'}), confidence=0.2722772277227723, lift=260.3892425855858), OrderedStatistic(items_base=frozenset({'플레이'}), items_add=frozenset({'라운드'}), confidence=0.12585812356979406, lift=260.3892425855858)]",2
"frozenset({'라이브', '마침'})",0.0001076761102603369,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '마침'}), confidence=0.0001076761102603369, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'마침'}), confidence=0.009769865392965696, lift=26.006510477886774), OrderedStatistic(items_base=frozenset({'마침'}), items_add=frozenset({'라이브'}), confidence=0.28662420382165604, lift=26.006510477886774)]",2
"frozenset({'라이브', '바로'})",0.00020099540581929555,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '바로'}), confidence=0.00020099540581929555, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'바로'}), confidence=0.0182370820668693, lift=3.5715282743139727), OrderedStatistic(items_base=frozenset({'바로'}), items_add=frozenset({'라이브'}), confidence=0.03936269915651359, lift=3.5715282743139727)]",2
"frozenset({'라이브', '방송'})",0.0015936064318529861,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '방송'}), confidence=0.0015936064318529861, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'방송'}), confidence=0.1445940078158923, lift=7.905380395920685), OrderedStatistic(items_base=frozenset({'방송'}), items_add=frozenset({'라이브'}), confidence=0.08712715855572999, lift=7.905380395920685)]",2
"frozenset({'라이브', '보'})",0.0001363897396630934,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '보'}), confidence=0.0001363897396630934, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'보'}), confidence=0.012375162831089881, lift=13.060171844366371), OrderedStatistic(items_base=frozenset({'보'}), items_add=frozenset({'라이브'}), confidence=0.14393939393939392, lift=13.060171844366371)]",2
"frozenset({'라이브', '보고'})",0.0002847434915773354,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '보고'}), confidence=0.0002847434915773354, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'보고'}), confidence=0.025835866261398176, lift=6.086429102572449), OrderedStatistic(items_base=frozenset({'보고'}), items_add=frozenset({'라이브'}), confidence=0.06708004509582863, lift=6.086429102572449)]",2
"frozenset({'라이브', '상품'})",0.00014835375191424196,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '상품'}), confidence=0.00014835375191424196, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'상품'}), confidence=0.013460703430308293, lift=2.852686195534707), OrderedStatistic(items_base=frozenset({'상품'}), items_add=frozenset({'라이브'}), confidence=0.03144016227180528, lift=2.8526861955347074)]",2
"frozenset({'라이브', '쇼핑'})",0.0006651990811638592,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '쇼핑'}), confidence=0.0006651990811638592, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'쇼핑'}), confidence=0.06035605731654364, lift=50.347312322814204), OrderedStatistic(items_base=frozenset({'쇼핑'}), items_add=frozenset({'라이브'}), confidence=0.5548902195608783, lift=50.347312322814204)]",2
"frozenset({'라이브', '수'})",0.0001052833078101072,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '수'}), confidence=0.0001052833078101072, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'수'}), confidence=0.009552757273122015, lift=1.5042533231285427), OrderedStatistic(items_base=frozenset({'수'}), items_add=frozenset({'라이브'}), confidence=0.01657874905802562, lift=1.5042533231285424)]",2
"frozenset({'라이브', '시'})",0.00019381699846860644,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '시'}), confidence=0.00019381699846860644, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'시'}), confidence=0.017585757707338254, lift=6.92037651699699), OrderedStatistic(items_base=frozenset({'시'}), items_add=frozenset({'라이브'}), confidence=0.07627118644067797, lift=6.92037651699699)]",2
"frozenset({'시간', '라이브'})",0.00011246171516079633,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'시간', '라이브'}), confidence=0.00011246171516079633, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'시간'}), confidence=0.01020408163265306, lift=1.5423109569325015), OrderedStatistic(items_base=frozenset({'시간'}), items_add=frozenset({'라이브'}), confidence=0.016998191681735986, lift=1.5423109569325018)]",2
"frozenset({'라이브', '아이'})",0.0003924196018376723,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '아이'}), confidence=0.0003924196018376723, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'아이'}), confidence=0.03560573165436387, lift=1.801494839345248), OrderedStatistic(items_base=frozenset({'아이'}), items_add=frozenset({'라이브'}), confidence=0.019854721549636804, lift=1.8014948393452481)]",2
"frozenset({'라이브', '언제'})",0.0001052833078101072,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '언제'}), confidence=0.0001052833078101072, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'언제'}), confidence=0.009552757273122015, lift=1.7556237113382376), OrderedStatistic(items_base=frozenset({'언제'}), items_add=frozenset({'라이브'}), confidence=0.019349164467897976, lift=1.7556237113382374)]",2
"frozenset({'라이브', '여행'})",0.00016749617151607963,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '여행'}), confidence=0.00016749617151607963, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'여행'}), confidence=0.01519756838905775, lift=1.0883083929326618), OrderedStatistic(items_base=frozenset({'여행'}), items_add=frozenset({'라이브'}), confidence=0.011994516792323509, lift=1.0883083929326618)]",2
"frozenset({'라이브', '예약'})",0.00020338820826952528,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '예약'}), confidence=0.00020338820826952528, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'예약'}), confidence=0.018454190186712984, lift=1.5918214990363448), OrderedStatistic(items_base=frozenset({'예약'}), items_add=frozenset({'라이브'}), confidence=0.01754385964912281, lift=1.5918214990363448)]",2
"frozenset({'라이브', '오늘'})",0.000748947166921899,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '오늘'}), confidence=0.000748947166921899, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'오늘'}), confidence=0.06795484151107252, lift=6.720228907786898), OrderedStatistic(items_base=frozenset({'오늘'}), items_add=frozenset({'라이브'}), confidence=0.07406530998580219, lift=6.720228907786897)]",2
